DOI,Title,Authors,Abstract,Venue (Year),Article URL,PDF URL
10.1016/j.earscirev.2018.06.012,Linkages of the dynamics of glaciers and lakes with the climate elements over the Tibetan Plateau,"Jian Sun, Tiancai Zhou, Miao Liu, Youchao Chen, Hua Shang, Liping Zhu, Arshad Ali Shedayi, Huan Yu, Genwei Cheng, Guohua Liu, Ming Xu, Wei Deng, Jihui Fan, Xuyang Lu, Yukun Sha",Future climate warming is expected to have a significant effect on the operation of Earth and Ecological systems. A key concern in the future is water resource availability. In regions such as the Tibet Plateau ...,Earth-Science Reviews (2018),https://www.mendeley.com/catalogue/api/pdf/6459b3e9-9ed3-3306-9c0c-26c4a7b4f1bb/?doi=10.1016%2Fj.earscirev.2018.06.012,https://www.mendeley.com/catalogue/linkages-dynamics-glaciers-lakes-climate-elements-tibetan-plateau-1
10.1016/j.worlddev.2018.02.008,Linking climate change strategies and land conflicts in Cambodia: Evidence from the Greater Aural region,"Carol Hunsberger, Courtney Work, Roman Herre",This paper investigates how climate change strategies and resource conflicts are shaping each other in the Greater Aural region of western Cambodia. Agro-industrial projects linked to climate change goals are reshaping both social and ...,World Development (2018),https://www.mendeley.com/catalogue/api/pdf/6ace5d13-8efb-35ff-b188-b1654f1e88aa/?doi=10.1016%2Fj.worlddev.2018.02.008,https://www.mendeley.com/catalogue/linking-climate-change-strategies-land-conflicts-cambodia-evidence-greater-aural-region
10.1016/j.energy.2018.09.037,Linking design and operation performance analysis through model calibration: Parametric assessment on a Passive House building,"Lamberto Tronchin, Massimiliano Manfren, Patrick AB James",... data and then progressively calibrated on measured data during a three year monitoring period. The two fundamental objectives are evaluating the robustness of design phase performance analysis through parametric simulation (i.e. detecting potentially critical ...,Energy (2018),https://www.mendeley.com/catalogue/api/pdf/0cda6152-92d4-3818-8133-f732fe58397a/?doi=10.1016%2Fj.energy.2018.09.037,https://www.mendeley.com/catalogue/linking-design-operation-performance-analysis-through-model-calibration-parametric-assessment-passiv
10.1016/j.geoderma.2018.11.007,Linking feedstock and application rate of biochars to N 2 O emission in a sandy loam soil: Potential mechanisms,"Z. M. Lan, C. R. Chen, M. Rezaei Rashti, H. Yang, D. K. Zhang",Biochar amendment has been proposed as a strategy to improve soil quality and mitigate climate change. Yet the extent and regulating mechanisms of soil nitrous oxide (N 2 O) emission in response to amendment of ...,Geoderma (2019),https://www.mendeley.com/catalogue/api/pdf/0000a86e-a6b1-3657-b9cb-bb4107dfa2a8/?doi=10.1016%2Fj.geoderma.2018.11.007,https://www.mendeley.com/catalogue/linking-feedstock-application-rate-biochars-n-2-o-emission-sandy-loam-soil-potential-mechanisms
10.1016/j.scitotenv.2018.09.309,Linking global climate change to local water availability: Limitations and prospects for a tropical mountain watershed,"D. González-Zeas, B. Erazo, P. Lloret, B. De Bièvre, S. Steinschneider, O. Dangles",Bridging the gap between the predictions of coarse-scale climate models and the fine-scale climatic reality is a key issue of hydrological research and water management. While many advances have been realized in developed ...,Science of the Total Environment (2019),https://www.mendeley.com/catalogue/api/pdf/1829b640-37c8-3bc5-b730-4325364d8d51/?doi=10.1016%2Fj.scitotenv.2018.09.309,https://www.mendeley.com/catalogue/linking-global-climate-change-local-water-availability-limitations-prospects-tropical-mountain-water
10.1016/j.fcr.2018.02.023,Linking modelling and experimentation to better capture crop impacts of agroclimatic extremes—A review,"R. P. Rötter, M. Appiah, E. Fichtler, K. C. Kersebaum, M. Trnka, M. P. Hoffmann",Climate change implies higher frequency and magnitude of agroclimatic extremes threatening plant production and the provision of other ecosystem services. This review is motivated by a mismatch between advances made regarding deeper understanding of abiotic ...,Field Crops Research (2018),https://www.mendeley.com/catalogue/api/pdf/6702ee07-a7a3-3d51-9d0d-bb605dd1741a/?doi=10.1016%2Fj.fcr.2018.02.023,https://www.mendeley.com/catalogue/linking-modelling-experimentation-better-capture-crop-impacts-agroclimatic-extremesa-review
10.1016/j.jep.2018.10.010,"Linking resource supplies and price drivers: Lessons from Traditional Chinese Medicine (TCM) price volatility and change, 2002–2017","A. B. Cunningham, Xingchao Long","... an important topic. Theoretically, prices have been widely considered as an economic indicator of resource scarcity. Rare, slow growing medicinal plants sell for high prices and common, less popular species for low prices. Price levels ...",Journal of Ethnopharmacology (2019),https://www.mendeley.com/catalogue/api/pdf/a13c35c3-dcc5-3edf-848c-03988db2c72e/?doi=10.1016%2Fj.jep.2018.10.010,https://www.mendeley.com/catalogue/linking-resource-supplies-price-drivers-lessons-traditional-chinese-medicine-tcm-price-volatility-ch
10.1016/j.ocecoaman.2018.06.010,Linking the management of climate change adaptation in small coastal towns and cities to the Sustainable Development Goals,"David C. Major, Martin Lehmann, James Fitton",A new challenge for the management of climate change adaptation in small coastal towns and cities is linking adaptation projects and programs to the United Nation&#39;s Sustainable Development Goals (SDGs). These goals provide guidance ...,Ocean and Coastal Management (2018),https://www.mendeley.com/catalogue/api/pdf/ef17be0a-14e3-3e67-83b5-54098587e9cd/?doi=10.1016%2Fj.ocecoaman.2018.06.010,https://www.mendeley.com/catalogue/linking-management-climate-change-adaptation-small-coastal-towns-cities-sustainable-development-goal
10.1016/j.ecolind.2018.04.035,Linking the water-energy-food nexus and sustainable development indicators for the Mediterranean region,"F. Saladini, G. Betti, E. Ferragina, F. Bouraoui, S. Cupertino, G. Canitano, M. Gigliotti, A. Autino, F. M. Pulselli, A. Riccaboni, G. Bidoglio, S. Bastianoni","Water use and agricultural practices in the Mediterranean area are unsustainable. The situation is worsened by the increased frequency of droughts and floods, as well as desertification and soil depletion, associated with climate change. The ...",Ecological Indicators (2018),https://www.mendeley.com/catalogue/api/pdf/9e71489c-12da-315d-a4ba-c37a6e38bba1/?doi=10.1016%2Fj.ecolind.2018.04.035,https://www.mendeley.com/catalogue/linking-waterenergyfood-nexus-sustainable-development-indicators-mediterranean-region
10.1016/j.cosust.2018.05.012,Linking water research with the sustainability of the human–natural system,"Feng Xiaoming, Liu Qinglong, Yin Lichang, Fu Bojie, Chen Yongzhe","The sustainability of the coupled human–natural system under continuous global warming has been capturing increasing research interest. Water is among the most critical elements, not only for the natural system but also for social ...",Current Opinion in Environmental Sustainability (2018),https://www.mendeley.com/catalogue/api/pdf/8afa592c-d309-3bc5-a416-cc630839873a/?doi=10.1016%2Fj.cosust.2018.05.012,https://www.mendeley.com/catalogue/linking-water-research-sustainability-humannatural-system-1
10.1016/j.jpowsour.2018.04.011,Liquid organic hydrogen carriers for transportation and storing of renewable energy – Review and discussion,"Päivi T. Aakko-Saksa, Chris Cook, Jari Kiviaho, Timo Repo","Transition to renewable energy systems is essential to achieve the climate change mitigation targets. However, the timing and the regions of the production and consumption of the renewable energy do not always match, and different ...",Journal of Power Sources (2018),https://www.mendeley.com/catalogue/api/pdf/f9be3e61-fe11-3d96-a75d-efa256534478/?doi=10.1016%2Fj.jpowsour.2018.04.011,https://www.mendeley.com/catalogue/liquid-organic-hydrogen-carriers-transportation-storing-renewable-energy-review-discussion
10.1016/j.epsl.2018.04.029,Lithologic controls on landscape dynamics and aquatic species evolution in post-orogenic mountains,Sean F. Gallen,"Determining factors that modify Earth&#39;s topography is essential for understanding continental mass and nutrient fluxes, and the evolution and diversity of species. Contrary to the paradigm of slow, steady topographic decay after orogenesis ceases ...",Earth and Planetary Science Letters (2018),https://www.mendeley.com/catalogue/api/pdf/a9b9aab3-23d8-34c6-aff2-4546aef0b549/?doi=10.1016%2Fj.epsl.2018.04.029,https://www.mendeley.com/catalogue/lithologic-controls-landscape-dynamics-aquatic-species-evolution-postorogenic-mountains
10.1016/j.ecolind.2018.10.021,Litter manipulation strongly affects CO 2 emissions and temperature sensitivity in a temperate freshwater marsh of northeastern China,"Chao Gong, Changchun Song, Dan Zhang, Jiashuang Zhang","Plant litter (including standing litter) modification plays a vital role in wetland carbon (C) balance, which can be greatly altered by global change. Our knowledge of the fundamental function of plant litter in ecosystem respiration ...",Ecological Indicators (2019),https://www.mendeley.com/catalogue/api/pdf/dd6d9476-94e1-3a9c-aad5-755172a98b25/?doi=10.1016%2Fj.ecolind.2018.10.021,https://www.mendeley.com/catalogue/litter-manipulation-strongly-affects-co-2-emissions-temperature-sensitivity-temperate-freshwater-mar
10.1016/j.envdev.2019.04.008,"Livelihoods, gender and climate change in the Eastern himalayas","Suruchi Bhadwal, Ghanashyam Sharma, Ganesh Gorti, Sudeshna Maya Sen","... Asia. People living in these mountains face huge complexities arising from a number of factors including terrain characteristics, micro-climates, environmental degradation, access to basic services etc. These complexities vary as one moves geographically from ...",Environmental Development (2019),https://www.mendeley.com/catalogue/api/pdf/a436067c-331e-3d01-aee6-487cfe1bd025/?doi=10.1016%2Fj.envdev.2019.04.008,https://www.mendeley.com/catalogue/livelihoods-gender-climate-change-eastern-himalayas
10.1016/j.pocean.2019.02.011,Living foraminiferal assemblages in two submarine canyons (Polcevera and Bisagno) of the Ligurian basin (Mediterranean Sea),"L. Di Bella, A. Sabbatini, L. Carugati, M. Lo Martire, G. M. Luna, M. Pierdomenico, R. Danovaro, A. Negri","Living (Rose-Bengal stained) benthic foraminifera were investigated in eleven stations sampled along transects following a depth gradient from Polcevera and Bisagno canyons and the adjacent open slope (Ligurian Sea), in a depth interval ranging ...",Progress in Oceanography (2019),https://www.mendeley.com/catalogue/api/pdf/f1a5c085-b2ad-3910-9ff6-5ac42c8a1ce5/?doi=10.1016%2Fj.pocean.2019.02.011,https://www.mendeley.com/catalogue/living-foraminiferal-assemblages-two-submarine-canyons-polcevera-bisagno-ligurian-basin-mediterranea
10.1016/j.envres.2018.10.021,"Living in a multi-stressors environment: An integrated biomarker approach to assess the ecotoxicological response of meagre (Argyrosomus regius) to venlafaxine, warming and acidification","Ana Luísa Maulvault, Carolina Camacho, Vera Barbosa, Ricardo Alves, Patrícia Anacleto, Pedro Pousão-Ferreira, Rui Rosa, António Marques, Mário Sousa Diniz","Pharmaceuticals, such as the antidepressant venlafaxine (VFX), have been frequently detected in coastal waters and marine biota, and there is a growing body of evidence that these pollutants can be toxic to non-target marine ...",Environmental Research (2019),https://www.mendeley.com/catalogue/api/pdf/6a331c72-0980-3e53-ba5e-b7245fc0e112/?doi=10.1016%2Fj.envres.2018.10.021,https://www.mendeley.com/catalogue/living-multistressors-environment-integrated-biomarker-approach-assess-ecotoxicological-response-mea
10.1016/j.fishres.2017.10.012,Local and global climatic drivers of Atlantic salmon decline in southern Europe,"Graciela G. Nicola, Benigno Elvira, Bror Jonsson, Daniel Ayllón, Ana Almodóvar","The abundance of Atlantic salmon is declining throughout its geographical area. Fisheries and global warming were assumed as main drivers of the decline, and recent studies suggest that habitat changes in freshwater is a third ...",Fisheries Research (2018),https://www.mendeley.com/catalogue/api/pdf/a3c96658-943f-3d9a-9f7f-c06f0d450016/?doi=10.1016%2Fj.fishres.2017.10.012,https://www.mendeley.com/catalogue/local-global-climatic-drivers-atlantic-salmon-decline-southern-europe
10.1016/j.spl.2018.07.019,Local binary regression with spherical predictors,"Marco Di Marzio, Stefania Fensore, Agnese Panzera, Charles C. Taylor","We discuss local regression estimators when the predictor lies on the d-dimensional sphere and the response is binary. Despite Di Marzio et al. (2018b), who introduce spherical kernel density classification, we build on the ...",Statistics and Probability Letters (2019),https://www.mendeley.com/catalogue/api/pdf/523cdb0b-2616-3ecb-9d5d-6d9f666232aa/?doi=10.1016%2Fj.spl.2018.07.019,https://www.mendeley.com/catalogue/local-binary-regression-spherical-predictors
10.1016/j.scs.2019.101487,Local climate zone ventilation and urban land surface temperatures: Towards a performance-based and wind-sensitive planning proposal in megacities,"Jun Yang, Shanhe Jin, Xiangming Xiao, Cui Jin, Jianhong (Cecilia) Xia, Xueming Li, Shijun Wang","Performance-based planning (PBP) is designed to determine city planning standards based on local activity characteristics; however, there have been few practical applications of this method. This study applied PBP to assess the impact of ...",Sustainable Cities and Society (2019),https://www.mendeley.com/catalogue/api/pdf/fc4a7aee-67fa-344a-8bf8-75445a9a6a31/?doi=10.1016%2Fj.scs.2019.101487,https://www.mendeley.com/catalogue/local-climate-zone-ventilation-urban-land-surface-temperatures-towards-performancebased-windsensitiv
